,USDCAD Curncy,S&P 500 Total Return Index,S&P/TSX Composite Total Return Index,USGG2YR Index,USGG12M Index,GCAN2YR Index,GCAN12M Index,CL1 Comdty,XAU Curncy,HG1 Comdty,US0003M Index,GCAN3M Index,DXY Curncy,USDJPY Curncy
2011-08-10,0.9949,1906.535,33575.26,0.1803,0.0865,0.856,0.819,82.89,1793.27,388.85,0.28061,0.824,74.636,76.86
2011-08-11,0.9842,1995.137,34519.58,0.184,0.0967,0.915,0.874,85.72,1763.92,400.85,0.28617,0.836,74.677,76.84
2011-08-12,0.9873,2005.674,34526.18,0.1872,0.0966,0.934,0.886,85.38,1746.68,401.2,0.29006,0.837,74.607,76.71
2011-08-15,0.9792,2049.513,34915.77,0.1909,0.1017,1.012,0.94,87.88,1766.02,403.2,0.29172,0.856,73.836,76.83
2011-08-16,0.9824,2029.923,34498.34,0.1826,0.0916,0.99,0.923,86.65,1785.55,399.4,0.29283,0.865,74.01,76.8
2011-08-17,0.9807,2032.414,34636.82,0.1904,0.0865,0.954,0.928,87.58,1791.25,403.2,0.29589,0.868,73.674,76.6
2011-08-18,0.9905,1941.92,33556.72,0.1901,0.0814,0.865,0.851,82.38,1823.9,396.6,0.29778,0.871,74.244,76.58
2011-08-19,0.9901,1912.773,33068.68,0.1893,0.0814,0.874,0.862,82.26,1852.07,398.35,0.303,0.86,74.009,76.55
2011-08-22,0.9905,1913.272,33241.98,0.2012,0.0661,0.882,0.851,84.12,1897.46,395.55,0.30844,#N/A,74.074,76.79
2011-08-23,0.9874,1978.895,33989.74,0.2171,0.061,0.951,0.87,85.44,1828.63,399.6,0.31178,0.867,73.894,76.66
2011-08-24,0.9871,2005.133,34005.49,0.2269,0.0916,1.003,0.927,85.16,1759.13,399.8,0.31428,0.893,74.012,76.98
2011-08-25,0.9883,1973.962,33842.58,0.2072,0.0865,1,0.954,85.3,1774.45,407.9,0.319,0.893,74.279,77.46
2011-08-26,0.9813,2004.109,33961.59,0.1876,0.0814,1.004,0.937,85.37,1827.15,409.9,0.32278,0.884,73.814,76.64
2011-08-29,0.9769,2061.047,34463.61,0.2033,0.0865,1.064,0.962,87.27,1788.4,408.9,#N/A,0.894,73.721,76.83
2011-08-30,0.9779,2066.366,34824.4,0.1955,0.0865,1.032,0.956,88.9,1835.52,412.3,0.32556,0.913,73.946,76.74
2011-08-31,0.9777,2076.784,35196.21,0.1995,0.0967,1.084,0.956,88.81,1825.55,418.7,0.32722,0.944,74.117,76.66
2011-09-01,0.9769,2052.297,35012.91,0.18,0.0967,1.004,0.965,88.93,1826.1,414.25,0.32944,0.942,74.479,76.93
2011-09-02,0.9853,2000.496,34741.86,0.1961,0.1017,0.951,0.935,86.45,1882.96,410.7,0.33056,0.925,74.756,76.8
2011-09-05,0.9907,2000.496,34741.86,0.1961,0.1017,0.951,0.935,86.45,1900.2,#N/A,0.33278,#N/A,75.112,76.89
2011-09-06,0.9905,1985.671,34511.25,0.1962,0.1068,0.861,0.872,86.02,1875.25,403.95,0.33561,0.916,75.952,77.66
2011-09-07,0.9833,2043.046,35080.34,0.2002,0.0967,0.911,0.918,89.34,1817.71,411.55,0.33683,0.922,75.467,77.26
2011-09-08,0.9895,2021.418,34979.47,0.1884,0.0967,0.886,0.909,89.05,1870.2,412.8,0.33683,0.922,76.246,77.51
2011-09-09,0.9967,1967.473,34162.04,0.1688,0.0865,0.785,0.814,87.24,1855.57,398.75,0.33794,0.891,77.192,77.61
2011-09-12,0.9927,1981.3,33504.19,0.2047,0.0916,0.88,0.885,88.19,1815.25,395.05,0.34289,0.889,77.578,77.21
2011-09-13,0.9857,2000.08,33687.31,0.2009,0.0865,0.944,0.919,90.21,1833.67,395.6,0.34711,0.89,76.919,76.96
2011-09-14,0.9893,2027.037,33933.96,0.185,0.0814,0.931,0.93,88.91,1819.8,388.5,0.34911,0.904,76.833,76.62
2011-09-15,0.9836,2062.255,34296.83,0.1891,0.0814,1.026,0.972,89.4,1788.72,394.5,0.35022,0.878,76.241,76.7
2011-09-16,0.9781,2074.064,33853.17,0.1652,0.0712,1.038,0.974,87.96,1811.38,392,0.35133,0.87,76.599,76.79
2011-09-19,0.9907,2053.743,33600.42,0.1532,0.0661,0.935,0.923,85.7,1778.85,377.15,0.3525,0.868,77.146,76.58
2011-09-20,0.9927,2050.394,33708.51,0.1613,0.0661,0.938,0.918,86.89,1803.69,371.65,0.355,0.87,77.03,76.45
2011-09-21,1.0081,1990.205,33007.1,0.1936,0.0967,0.912,0.919,85.92,1782.3,375.35,0.35556,0.867,77.342,76.46
2011-09-22,1.0284,1926.757,31923.66,0.1978,0.0916,0.835,0.808,80.51,1740.39,348.05,0.35806,0.85,78.455,76.24
2011-09-23,1.0281,1938.73,31648.64,0.2164,0.0916,0.868,0.802,79.85,1656.74,327.2,0.36022,0.85,78.501,76.61
2011-09-26,1.0251,1983.968,32331.54,0.2267,0.0916,0.931,0.865,80.24,1626.88,327.5,0.36278,0.858,78.363,76.36
2011-09-27,1.0193,2005.192,32646.44,0.235,0.0967,0.948,0.896,84.45,1650.72,342.95,0.36522,0.861,77.506,76.81
2011-09-28,1.0335,1964.198,32029.2,0.2465,0.0967,0.925,0.896,81.21,1609.16,323.6,0.36856,0.847,77.852,76.61
2011-09-29,1.0359,1980.229,32307.32,0.2582,0.0967,0.921,0.874,82.14,1614.69,324.6,0.37211,0.823,78.028,76.83
2011-09-30,1.0503,1930.789,32147.72,0.243,0.1017,0.886,0.837,79.2,1623.79,315.2,0.37433,0.815,78.553,77.06
2011-10-03,1.0547,1875.951,31133.14,0.2314,0.0967,0.837,0.833,77.61,1658.3,315.05,0.37761,#N/A,79.431,76.63
2011-10-04,1.0513,1918.39,30928.6,0.2513,0.0967,0.885,0.827,75.67,1623.82,310.35,0.38094,0.82,79.597,76.81
2011-10-05,1.0402,1953.666,31702.09,0.2554,0.0916,0.908,0.836,79.68,1640.85,310.6,0.38361,0.826,78.919,76.79
2011-10-06,1.0371,1989.611,32596.18,0.2635,0.0763,0.937,0.871,82.59,1651.36,324.65,0.38778,0.83,78.634,76.72
2011-10-07,1.0395,1973.423,32065.72,0.2882,0.0916,0.968,0.904,82.98,1637.85,327.35,0.39111,0.835,78.726,76.73
2011-10-10,1.0258,2040.756,32065.72,0.2882,0.0916,0.968,0.904,85.41,1676.65,336.8,0.39417,#N/A,77.494,76.68
2011-10-11,1.03,2041.896,32861.45,0.3004,0.0966,0.987,0.936,85.81,1662.3,329.05,0.3975,0.853,77.585,76.65
2011-10-12,1.0172,2062.223,33291.12,0.2846,0.0814,1.026,0.945,85.57,1676.3,339.35,0.40083,0.873,76.994,77.26
2011-10-13,1.0209,2056.259,32966.13,0.2768,0.0916,0.985,0.944,84.23,1668.05,330.7,0.40306,0.886,76.996,76.9
2011-10-14,1.0098,2091.995,33436.17,0.2654,0.0966,1.064,0.962,86.8,1680.95,340.85,0.40472,0.877,76.623,77.22
2011-10-17,1.0234,2051.544,32996.98,0.2656,0.0966,0.99,0.941,86.38,1670.8,337.8,0.40583,0.881,77.146,76.83
2011-10-18,1.0141,2093.434,33356.95,0.2658,0.1017,1.015,0.943,88.34,1657.97,336,0.40917,0.88,77.138,76.82
2011-10-19,1.0205,2067.276,32794.1,0.266,0.1119,1.037,0.957,86.11,1640.75,325.8,0.41167,0.886,77.114,76.81
2011-10-20,1.0154,2076.75,32741.83,0.2622,0.1119,1.04,0.963,85.3,1620.66,305.75,0.41556,0.882,76.974,76.8
2011-10-21,1.0066,2115.864,33072.35,0.2668,0.1068,1.079,0.976,87.4,1641.85,322.3,0.41833,0.884,76.395,76.29
2011-10-24,1.0037,2143.132,33679.81,0.2792,0.1068,1.102,0.984,91.27,1653.48,344.9,0.42028,0.892,76.028,76.1
2011-10-25,1.0167,2100.166,33534.33,0.2428,0.1068,0.992,0.957,93.17,1705.27,342.05,0.42222,0.863,76.122,76.09
2011-10-26,1.0042,2122.316,33745.66,0.2853,0.1119,1.074,0.961,90.2,1724.64,349,0.42472,0.908,76.246,76.18
2011-10-27,0.9909,2195.215,34528.64,0.3088,0.117,1.143,1.002,93.96,1744.95,369.2,0.42806,0.917,74.879,75.95
2011-10-28,0.9917,2196.13,34691.38,0.2892,0.1119,1.089,0.988,93.32,1743.42,370.6,0.42944,0.905,75.067,75.82
2011-10-31,1.0008,2141.811,33950.26,0.2382,0.1068,0.996,0.953,93.19,1714.7,363.2,0.42944,0.911,76.166,78.17
2011-11-01,1.0204,2081.972,33570.77,0.2362,0.1017,0.929,0.923,92.19,1719.55,350.25,0.43167,0.909,77.261,78.37
2011-11-02,1.0136,2115.699,33921.74,0.2264,0.0967,0.962,0.929,92.51,1737.8,358.1,0.43306,0.916,77.017,78.05
2011-11-03,1.0067,2155.867,34549.62,0.2382,0.0916,1,0.951,94.07,1763.67,358.85,0.435,0.92,76.672,78.06
2011-11-04,1.0188,2142.343,34383.07,0.2184,0.0865,0.931,0.913,94.26,1754.65,356.45,0.4375,0.908,76.962,78.24
2011-11-07,1.0126,2156,34532.09,0.2342,0.0763,0.951,0.916,95.52,1794.9,353.55,0.44139,0.911,76.962,78.05
2011-11-08,1.0088,2182.609,34608.01,0.2381,0.0814,0.976,0.936,96.8,1786.32,353.3,0.44417,0.917,76.586,77.73
2011-11-09,1.0246,2102.724,33687.49,0.2262,0.0814,0.901,0.888,95.74,1769.7,344.1,0.44917,0.902,77.926,77.82
2011-11-10,1.0169,2121.136,33568.24,0.23,0.0814,0.918,0.903,97.78,1758.5,337.4,0.45278,0.892,77.743,77.65
2011-11-11,1.0104,2162.484,34033.9,0.23,0.0814,0.918,0.903,98.99,1788.63,346.35,0.45722,0.907,76.945,77.2
2011-11-14,1.0167,2142.093,33888.25,0.23,0.0814,0.907,0.904,98.14,1780.3,348.8,0.46056,0.895,77.569,77.07
2011-11-15,1.0211,2152.797,33905.87,0.238,0.0865,0.902,0.889,99.37,1780.9,350.15,0.46556,0.885,77.872,77.03
2011-11-16,1.0245,2117.643,33754.96,0.242,0.0967,0.892,0.884,102.59,1763.35,348.45,0.47111,0.887,78.016,77.06
2011-11-17,1.0293,2082.095,33037.11,0.2621,0.0967,0.897,0.868,98.82,1721.52,338.25,0.47944,0.884,78.282,76.98
2011-11-18,1.0276,2081.423,32974.36,0.2782,0.0967,0.911,0.878,97.41,1723.92,340.2,0.48778,0.886,78.064,76.91
2011-11-21,1.0401,2042.707,32681.62,0.2621,0.1017,0.9,0.866,96.92,1677.57,330.3,0.495,0.892,78.3,76.89
2011-11-22,1.0383,2034.41,32710.67,0.2578,0.1068,0.899,0.879,98.01,1699.9,333.3,0.50028,0.915,78.266,76.97
2011-11-23,1.0486,1989.538,32098.42,0.2618,0.1068,0.899,0.879,96.17,1692.41,327.9,0.50611,0.906,79.141,77.31
2011-11-24,1.047,1989.538,31858.79,0.2618,0.1068,0.909,0.879,96.17,1697.42,#N/A,0.51167,0.898,79.141,77.12
2011-11-25,1.0468,1984.501,31794.7,0.2735,0.1119,0.943,0.875,96.77,1683.52,327,0.51806,#N/A,79.686,77.73
2011-11-28,1.0341,2042.802,32303.79,0.2539,0.1119,0.978,0.896,98.21,1712.35,336.05,0.52306,0.895,79.263,77.98
2011-11-29,1.0321,2048.064,32562.79,0.2539,0.1068,0.995,0.927,99.79,1715.67,337.6,0.52694,0.87,79.007,77.93
2011-11-30,1.0174,2137.077,33878.55,0.2539,0.1068,1.008,0.934,100.36,1746.35,356.3,0.52889,0.871,78.384,77.62
2011-12-01,1.0139,2133.071,33626.44,0.2539,0.0967,0.934,0.919,100.2,1744.8,352.2,0.52722,0.862,78.328,77.7
2011-12-02,1.0195,2132.639,33520.98,0.25,0.0966,0.901,0.904,100.96,1746.59,357.25,0.52833,0.853,78.625,77.99
2011-12-05,1.0165,2154.68,33643.87,0.2579,0.0814,0.874,0.878,100.99,1722.67,360.4,0.5339,0.85,78.57,77.82
2011-12-06,1.01,2157.096,33538.27,0.254,0.0966,0.929,0.931,101.28,1728.55,356.55,0.53775,0.848,78.499,77.73
2011-12-07,1.0099,2162.071,33740.79,0.2342,0.0865,0.889,0.904,100.49,1741.89,354.5,0.54,0.874,78.485,77.68
2011-12-08,1.0232,2116.407,33194.01,0.2183,0.0865,0.872,0.879,98.34,1708.27,348.95,0.54,0.829,78.832,77.64
2011-12-09,1.0169,2152.145,33424.5,0.2221,0.0814,0.906,0.898,99.41,1711.47,354.7,0.54175,0.861,78.632,77.65
2011-12-12,1.0271,2120.154,33072.75,0.2221,0.0814,0.881,0.889,97.77,1666.49,345.45,0.5435,0.859,79.534,77.94
2011-12-13,1.0343,2102.147,32692.63,0.23,0.0916,0.867,0.875,100.14,1631.5,343.25,0.54625,0.86,80.242,78
2011-12-14,1.0397,2078.508,32094.03,0.238,0.1068,0.865,0.859,94.95,1573.9,327.1,0.55505,0.861,80.589,78.07
2011-12-15,1.0351,2085.436,31986.73,0.238,0.1068,0.862,0.87,93.87,1570.52,325.95,0.55915,0.825,80.321,77.86
2011-12-16,1.0383,2092.184,32352.61,0.2218,0.1017,0.845,0.871,93.53,1598.95,332.4,0.56315,#N/A,80.256,77.76
2011-12-19,1.0389,2067.669,32087.14,0.2339,0.1068,0.838,0.867,93.88,1594.35,330.1,0.56695,#N/A,80.25,78.05
2011-12-20,1.0298,2129.672,32581.27,0.2549,0.1068,0.885,0.902,97.22,1615.69,336.3,0.56975,#N/A,79.882,77.89
2011-12-21,1.0266,2133.857,32683.4,0.2706,0.1068,0.902,0.899,98.67,1615.17,338.9,0.57125,0.828,80.022,78.06
2011-12-22,1.0203,2152.036,33033.94,0.2746,0.1068,0.903,0.899,99.53,1606.07,340.9,0.57375,0.802,79.964,78.17
2011-12-23,1.0206,2171.503,33176.67,0.2824,0.1068,0.921,0.899,99.68,1606.88,346.35,0.57575,0.826,79.93,78.09
2011-12-26,1.0196,2171.503,33176.67,0.2824,0.1068,0.921,0.899,99.68,1607.25,#N/A,#N/A,#N/A,79.921,77.98
2011-12-27,1.0186,2171.707,33176.67,0.2903,0.1068,0.916,0.899,101.34,1592.95,340.4,#N/A,0.823,79.797,77.88
2011-12-28,1.0244,2145.094,32658.13,0.2667,0.1017,0.936,0.934,99.36,1556.8,336,0.57925,0.823,80.497,77.94
2011-12-29,1.0199,2168.117,32987.07,0.2667,0.1017,0.954,0.934,99.65,1545.65,337,0.581,0.824,80.486,77.64
2011-12-30,1.0213,2158.938,33302.95,0.2391,0.1017,0.956,0.934,98.83,1564.91,343.6,0.581,0.801,80.178,76.91
2012-01-02,1.0189,2158.938,33302.95,0.2391,0.1017,0.956,0.934,98.83,1566.37,#N/A,#N/A,#N/A,80.28,76.9
2012-01-03,1.0104,2192.399,34023.18,0.255,0.1017,0.98,0.968,102.96,1603.95,352.85,0.5825,0.821,79.611,76.74
2012-01-04,1.0127,2193.275,34073.94,0.2592,0.1017,0.97,0.972,103.22,1611.95,343.45,0.5825,0.804,80.129,76.72
2012-01-05,1.0198,2199.732,34104.9,0.2593,0.0966,0.956,0.963,101.81,1622.71,342.65,0.5825,0.817,80.936,77.12
2012-01-06,1.0284,2194.983,33969.83,0.2559,0.0916,0.932,0.947,101.56,1617.08,343.5,0.5815,0.792,81.254,76.97
2012-01-09,1.0235,2200.001,33992.35,0.2442,0.0916,0.946,0.947,101.31,1611.15,341.6,0.5805,0.79,81.051,76.86
2012-01-10,1.0154,2219.575,34198.54,0.2404,0.0916,0.97,0.952,102.24,1632.33,351.3,0.5795,0.79,80.805,76.85
2012-01-11,1.0196,2220.485,34173.49,0.2286,0.1017,0.951,0.95,100.87,1641.99,354.6,0.5765,0.791,81.351,76.85
2012-01-12,1.0191,2225.742,34211.06,0.2287,0.0967,0.977,0.964,99.1,1649.99,364.9,0.5715,0.792,80.77,76.76
2012-01-13,1.0232,2214.727,34090.83,0.2213,0.0967,0.949,0.961,98.7,1638.92,363.7,0.567,0.792,81.515,76.97
2012-01-16,1.0179,2214.727,34167.59,0.2213,0.0967,0.961,0.961,98.7,1643.88,#N/A,0.5649,0.799,81.515,76.78
2012-01-17,1.0151,2222.588,34102.76,0.2174,0.0967,0.955,0.962,100.71,1652.38,372.95,0.5623,0.799,81.182,76.83
2012-01-18,1.0112,2247.639,34367.03,0.2255,0.1017,0.988,0.962,100.59,1659.84,375.25,0.5612,#N/A,80.609,76.82
2012-01-19,1.0108,2258.804,34516.83,0.2338,0.1017,1.03,0.962,100.39,1658.5,380.05,0.5612,0.827,80.216,77.11
2012-01-20,1.0132,2260.374,34562.59,0.2403,0.1017,1.044,0.962,98.46,1666.6,374.5,0.5611,#N/A,80.223,77.01
2012-01-23,1.0086,2261.474,34911.02,0.2344,0.1017,1.052,0.962,99.58,1676.85,379.85,0.5601,0.842,79.783,77.02
2012-01-24,1.009,2259.217,34576.63,0.2345,0.1017,1.049,0.962,98.95,1665.25,380.75,0.5591,#N/A,79.868,77.67
2012-01-25,1.0043,2278.827,34978.26,0.2226,0.0967,1.019,0.97,99.4,1710.8,382.95,0.5566,0.855,79.579,77.78
2012-01-26,1.0018,2265.843,34770,0.2108,0.1017,1.006,0.97,99.7,1720.08,390.15,0.5531,0.863,79.395,77.45
2012-01-27,1.0018,2262.348,34786.18,0.2108,0.1068,0.997,0.98,99.56,1738.95,388.9,0.5511,#N/A,78.902,76.7
2012-01-30,1.0015,2256.719,34715.34,0.2108,0.1119,0.985,0.98,98.78,1729.85,382.65,0.54685,0.868,79.167,76.35
2012-01-31,1.0026,2255.691,34759.27,0.2147,0.1119,0.955,0.98,98.48,1737.76,379,0.54235,#N/A,79.288,76.27
2012-02-01,0.9986,2276.243,34942.14,0.2225,0.117,0.98,0.98,97.61,1743.53,384.2,0.5371,0.88,78.922,76.2
2012-02-02,0.9993,2278.917,35042.11,0.2225,0.1272,0.991,0.98,96.36,1759.55,378.1,0.5306,0.888,78.991,76.22
2012-02-03,0.9934,2312.486,35109.2,0.2302,0.1221,1.041,0.993,97.84,1726.33,390.15,0.527,#N/A,78.924,76.6
2012-02-06,0.996,2311.553,35060.65,0.2302,0.1221,1.021,0.993,96.91,1720.25,386.45,0.52325,#N/A,79.069,76.55
2012-02-07,0.9944,2316.266,34928.39,0.246,0.1272,1.042,0.993,98.41,1745.45,387.6,0.52,#N/A,78.576,76.76
2012-02-08,0.996,2322.106,34953.8,0.254,0.1374,1.077,0.993,98.71,1733.13,390.95,0.51325,#N/A,78.641,77.04
2012-02-09,0.9947,2325.561,34889.85,0.2619,0.1425,1.092,1.02,99.84,1729.54,397.85,0.51,#N/A,78.566,77.67
2012-02-10,1.0014,2309.597,34587.26,0.2739,0.1476,1.071,1.015,98.67,1721.85,386.2,0.506,#N/A,79.114,77.61
2012-02-13,0.9997,2325.814,34621.1,0.286,0.1629,1.088,1.015,100.91,1722.25,383.95,0.5026,#N/A,78.946,77.57
2012-02-14,0.9991,2323.998,34498.48,0.282,0.1629,1.064,1.029,100.74,1720.23,381.45,0.4976,0.901,79.58,78.44
2012-02-15,1,2312.278,34519.59,0.262,0.1527,1.057,1.029,101.8,1728.18,380.15,0.4951,0.936,79.67,78.43
2012-02-16,0.9966,2338.115,34864.63,0.2901,0.1527,1.072,1.029,102.31,1728.25,379.1,0.4931,0.941,79.348,78.94
2012-02-17,0.9968,2343.666,34796.66,0.2904,0.1527,1.074,1.029,103.24,1723.49,370.8,0.4931,#N/A,79.331,79.55
2012-02-20,0.9935,2343.666,34796.66,0.2904,0.1527,1.074,1.029,103.24,1734.93,#N/A,0.4931,#N/A,79.331,79.63
2012-02-21,0.9969,2345.405,35260.05,0.2985,0.1527,1.113,1.03,105.84,1759.25,383.65,0.4926,#N/A,79.044,79.74
2012-02-22,0.9998,2337.666,35482.26,0.297,0.1527,1.099,1.03,106.28,1776.3,383.35,0.4916,#N/A,79.211,80.29
2012-02-23,0.9975,2348.107,35566.39,0.301,0.1527,1.089,1.026,107.83,1780.78,380.6,0.4906,#N/A,78.819,80
2012-02-24,0.9993,2352.344,35550.98,0.3049,0.1578,1.074,1.023,109.77,1772.35,386.3,0.4906,#N/A,78.352,81.2
2012-02-27,0.999,2355.741,35492.91,0.2853,0.1578,1.064,1.02,108.56,1767.65,388.05,0.4891,0.942,78.568,80.61
2012-02-28,0.9953,2364.028,35608.09,0.2892,0.1578,1.068,1.035,106.55,1784.25,391.2,0.4875,#N/A,78.273,80.46
2012-02-29,0.9899,2353.232,35340.93,0.2932,0.1578,1.097,1.05,107.07,1696.76,387.05,0.48425,#N/A,78.737,81.15
2012-03-01,0.9855,2367.866,35569.24,0.2893,0.1578,1.106,1.05,108.84,1718.25,392.45,0.4797,#N/A,78.789,81.12
2012-03-02,0.9893,2360.28,35348.68,0.2737,0.1527,1.106,1.049,106.7,1712.45,389.55,0.47575,#N/A,79.403,81.81
2012-03-05,0.9946,2351.276,35018.48,0.2935,0.1578,1.118,1.048,106.72,1706.32,385.25,0.47455,0.926,79.3,81.56
2012-03-06,1.0019,2315.213,34388.48,0.2777,0.1578,1.076,1.04,104.7,1674.38,373.1,0.47455,#N/A,79.866,80.89
2012-03-07,0.9974,2331.89,34542.97,0.3015,0.1726,1.119,1.047,106.16,1684.91,376.05,0.47455,#N/A,79.712,81.09
2012-03-08,0.9902,2355.012,34857.27,0.3056,0.1777,1.166,1.062,106.58,1699.85,378.6,0.47355,0.909,79.139,81.56
2012-03-09,0.9905,2363.558,34973.87,0.3178,0.1777,1.174,1.062,107.4,1713.85,385.25,0.47355,#N/A,80.041,82.46
2012-03-12,0.9924,2364.097,34762.58,0.3219,0.1777,1.17,1.076,106.34,1701.34,383.15,0.47355,#N/A,79.89,82.23
2012-03-13,0.9886,2407.788,35093.8,0.346,0.1878,1.207,1.08,106.71,1674.03,389.65,0.47365,#N/A,80.193,82.94
2012-03-14,0.9926,2404.981,34649.41,0.3862,0.198,1.238,1.08,105.43,1644.79,384.2,0.47365,0.927,80.565,83.73
2012-03-15,0.9918,2419.372,34874.55,0.3623,0.1929,1.274,1.08,105.11,1658.66,389.2,0.47365,#N/A,80.15,83.57
2012-03-16,0.9917,2422.095,34990.16,0.3587,0.1929,1.279,1.08,107.06,1659.98,387.4,0.47365,#N/A,79.786,83.43
2012-03-19,0.9869,2431.726,34941.96,0.3791,0.198,1.293,1.13,108.09,1664.5,390.6,0.47365,0.917,79.452,83.35
2012-03-20,0.9915,2424.462,34807.53,0.3914,0.198,1.29,1.114,105.61,1650.86,382.8,0.47415,#N/A,79.593,83.7
2012-03-21,0.9922,2420.019,34829.62,0.3673,0.1878,1.281,1.114,107.27,1650.55,384.95,0.47415,0.908,79.657,83.41
2012-03-22,0.9993,2402.707,34620.81,0.3634,0.1827,1.245,1.107,105.35,1645.91,376.75,0.47365,0.908,79.736,82.54
2012-03-23,0.9978,2410.165,34911.98,0.3517,0.1726,1.239,1.107,106.87,1661.7,380.95,0.47315,#N/A,79.345,82.35
2012-03-26,0.9906,2443.64,35226.07,0.3436,0.1726,1.25,1.11,107.03,1690.18,388.55,0.47265,0.915,78.982,82.82
2012-03-27,0.9948,2437.006,35053.1,0.3193,0.1624,1.212,1.101,107.33,1680.75,387.9,0.47065,#N/A,79.047,83.17
2012-03-28,0.9983,2425.553,34810.63,0.3405,0.1675,1.194,1.101,105.41,1663.55,378.7,0.46965,0.92,79.126,82.9
2012-03-29,0.9964,2421.705,34602.12,0.3365,0.1675,1.182,1.078,102.78,1661.57,379.65,0.46815,0.911,79.186,82.46
2012-03-30,0.9987,2430.675,34764.84,0.3287,0.1675,1.197,1.089,103.02,1668.15,382.5,0.46815,#N/A,79.004,82.87
2012-04-02,0.9906,2449.078,35103.1,0.3229,0.1675,1.21,1.09,105.23,1677.75,392.1,0.46815,0.926,78.82,82.08
2012-04-03,0.9911,2439.888,34589.42,0.3684,0.1878,1.259,1.095,104.01,1645.85,391.9,0.46915,0.936,79.483,82.81
2012-04-04,0.9963,2415.051,34182.56,0.3408,0.1878,1.216,1.09,101.47,1620.55,379.05,0.46915,#N/A,79.778,82.46
2012-04-05,0.9931,2414.396,33971.82,0.3374,0.1827,1.249,1.106,103.31,1631.15,379.55,0.46915,#N/A,80.076,82.37
2012-04-06,0.9972,2414.396,33971.82,0.3136,0.1827,1.235,1.106,103.31,1640.3,#N/A,#N/A,#N/A,79.886,81.64
2012-04-09,0.9976,2387.032,33734.34,0.3136,0.1878,1.235,1.09,102.46,1640.26,372,#N/A,0.942,79.733,81.49
2012-04-10,1.0045,2346.273,33503.74,0.2858,0.1777,1.186,1.084,101.02,1659.93,365,0.46915,0.94,79.891,80.67
2012-04-11,1.0038,2364.091,33762.81,0.2899,0.1777,1.218,1.084,102.7,1658.98,363.95,0.46865,#N/A,79.795,80.86
2012-04-12,0.9943,2396.693,34291.21,0.2859,0.1726,1.233,1.084,103.64,1675.78,372.05,0.46665,#N/A,79.285,80.89
2012-04-13,0.9997,2366.845,33803.44,0.266,0.1624,1.198,1.084,102.83,1658.38,362.7,0.46615,#N/A,79.888,80.93
2012-04-16,0.9994,2365.648,33795.55,0.2681,0.1624,1.234,1.084,102.93,1652.01,362.8,0.46565,0.959,79.555,80.41
2012-04-17,0.9902,2402.294,34074.49,0.2701,0.1624,1.329,1.084,104.2,1649.59,364.7,0.46565,0.98,79.476,80.85
2012-04-18,0.9912,2392.567,34052.01,0.2661,0.1573,1.321,1.084,102.67,1642.24,363.1,0.46565,0.994,79.538,81.26
2012-04-19,0.9957,2378.48,34123.26,0.2661,0.1573,1.334,1.084,102.27,1642.82,362.75,0.46565,#N/A,79.561,81.61
2012-04-20,0.9924,2381.324,34105.27,0.2642,0.1573,1.354,1.084,103.05,1643.05,369.8,0.46565,0.992,79.194,81.52
2012-04-23,0.9913,2361.353,33681.43,0.2581,0.1573,1.36,1.084,103.11,1638.84,362.6,0.46565,#N/A,79.42,81.18
2012-04-24,0.9871,2370.038,33656.56,0.2662,0.1675,1.416,1.084,103.55,1642.25,367.25,0.46585,1.022,79.225,81.32
2012-04-25,0.9833,2402.715,34024.49,0.2657,0.1675,1.423,1.32,104.12,1643.72,370,0.46585,1.062,79.012,81.34
2012-04-26,0.9843,2418.895,34131.6,0.2578,0.1624,1.388,1.32,104.55,1657.35,376.7,0.46585,1.058,78.919,80.99
2012-04-27,0.9804,2424.782,34403.07,0.2578,0.1675,1.424,1.32,104.93,1662.85,382,0.46585,1.065,78.709,80.27
2012-04-30,0.9872,2415.418,34557.53,0.2559,0.1726,1.336,1.28,104.87,1664.75,383.35,0.46585,#N/A,78.776,79.82
2012-05-01,0.9854,2429.095,34670.24,0.2657,0.1776,1.327,1.28,106.16,1662.4,384,0.46585,#N/A,78.864,80.09
2012-05-02,0.9863,2423.294,34381.64,0.2618,0.1777,1.31,1.28,105.22,1653.45,378.55,0.46585,#N/A,79.132,80.14
2012-05-03,0.9885,2405.166,33776.58,0.2579,0.1777,1.305,1.28,102.54,1636.05,373.35,0.46585,1.045,79.221,80.18
2012-05-04,0.9961,2366.385,33372.72,0.254,0.1726,1.254,1.226,98.49,1642.35,372.4,0.46585,1.025,79.498,79.85
2012-05-07,0.9931,2367.264,33342.98,0.254,0.1726,1.273,1.226,97.94,1638.45,377.75,#N/A,#N/A,79.603,79.92
2012-05-08,0.9987,2357.452,32906.14,0.254,0.1726,1.225,1.188,97.01,1605.4,368.55,0.46585,1.007,79.738,79.87
2012-05-09,1.0026,2342.309,32822.55,0.254,0.1726,1.223,1.188,96.81,1589.55,366.95,0.46685,1.002,80.08,79.64
2012-05-10,1.0021,2348.928,32994.48,0.258,0.1726,1.239,1.188,97.08,1594.01,369.15,0.46685,1.005,80.112,79.93
2012-05-11,1.0005,2341.232,32890.18,0.258,0.1726,1.3,1.188,96.13,1579.35,364.85,0.46685,#N/A,80.264,79.94
